from,to
33490249606,33405815119
33457689194,33405815119
33462297626,33485402927
33462297626,33401705626
33462297626,33408383854
33462297626,33427094536
33462297626,33479251217
33462297626,33468682544
33462297626,33461361136
33462297626,33477981432
33462297626,33473271120
33462297626,33447577536
33462297626,33459860213
33462297626,33438196164
33462297626,33434063255
33462297626,33419423094
33462297626,33488255069
33462297626,33430046366
33462297626,33414482386
33462297626,33417223273
33462297626,33480939996
33462297626,33450288979
33462297626,33412951611
33416964577,33412951611
33485560701,33412951611
33461791514,33412951611
33462297626,33464031535
33462297626,33401872067
33445008242,33401872067
33482999391,33401872067
33464481635,33401872067
33434189812,33401872067
33425940401,33401872067
33406085849,33401872067
33403434064,33401872067
33466572946,33401872067
33461028395,33401872067
33401976633,33401872067
33465532801,33401872067
33461875924,33401872067
33457689194,33401872067
33416964577,33463793314
33416964577,33479180154
33416964577,33403436528
33416964577,33460313529
33416964577,33457246741
33416964577,33490828297
33416964577,33429484526
33416964577,33429983422
33416964577,33400346263
33416964577,33405528339
33416964577,33480064823
33416964577,33488611872
33416964577,33420631231
33416964577,33497632673
33416964577,33485273181
33416964577,33453943909
33416964577,33460590654
33463941352,33460590654
33412799292,33460590654
33412270218,33460590654
33416042292,33460590654
33489661077,33460590654
33444939074,33460590654
33416964577,33444279970
33416964577,33425831624
33416964577,33408586022
33416964577,33437154547
33416964577,33402550956
33404453797,33444022702
33404453797,33480361239
33404453797,33431817935
33404453797,33466741820
33404453797,33422845297
33404453797,33436960493
33404453797,33419219555
33404453797,33411288133
33404453797,33448634652
33404453797,33487557693
33404453797,33415887218
33404453797,33458435970
33404453797,33426011621
33404453797,33495567749
33404453797,33414251954
33404453797,33481985583
33404453797,33448146455
33404453797,33461337903
33404453797,33467063896
33404453797,33407401950
33404453797,33400008406
33436525818,33417908657
33436525818,33435138024
33436525818,33417409169
33436525818,33417627607
33436525818,33477614722
33436525818,33444123274
33436525818,33415727494
33436525818,33412763679
33436525818,33413487059
33436525818,33417765714
33436525818,33406733687
33436525818,33425689896
33436525818,33494332716
33436525818,33483014814
33436525818,33423231908
33436525818,33486319662
33436525818,33403118358
33436525818,33435119863
33436525818,33429190180
33436525818,33479705402
33436525818,33474977632
33496674930,33485868079
33496674930,33472844267
33496674930,33426027556
33496674930,33473090388
33496674930,33452670634
33496674930,33486953332
33496674930,33459465840
33496674930,33465953526
33496674930,33414461177
33496674930,33433319960
33496674930,33443023075
33496674930,33449616004
33496674930,33494484724
33496674930,33448393200
33496674930,33410155002
33496674930,33471050120
33496674930,33496972732
33496674930,33488710915
33496674930,33462505985
33496674930,33472092921
33496674930,33465000723
33416274040,33410482717
33416274040,33460558536
33416274040,33429472216
33416274040,33499500844
33416274040,33402426181
33416274040,33421264338
33416274040,33476531218
33416274040,33409850703
33416274040,33484948622
33416274040,33414819883
33416274040,33488331506
33416274040,33459897303
33416274040,33436133039
33416274040,33448694182
33416274040,33457498084
33416274040,33450446581
33416274040,33410335325
33416274040,33456317241
33416274040,33475270929
33416274040,33418252220
33416274040,33445443383
33468247725,33490770220
33468247725,33414370145
33468247725,33435646624
33468247725,33466015529
33492284086,33466015529
33430682847,33466015529
33483692422,33466015529
33439674503,33466015529
33436322828,33466015529
33457545044,33466015529
33468247725,33407615373
33466452658,33407615373
33479835280,33407615373
33472860986,33407615373
33468247725,33490870356
33468247725,33440485037
33468247725,33402749765
33468247725,33422607635
33470083879,33422607635
33464381966,33422607635
33473616044,33422607635
33455577394,33422607635
33400339929,33422607635
33418904883,33422607635
33474954288,33422607635
33461028395,33422607635
33446661088,33422607635
33492970577,33422607635
33401655211,33422607635
33494666524,33422607635
33468247725,33424897650
33466473739,33424897650
33456929553,33424897650
33493359210,33424897650
33449651583,33424897650
33457116905,33424897650
33434189812,33424897650
33414642550,33424897650
33468247725,33457319318
33468247725,33499944169
33468247725,33463635838
33468247725,33415145230
33491721426,33415145230
33443503173,33415145230
33485560701,33415145230
33465924677,33415145230
33468247725,33429484594
33468247725,33474090051
33468247725,33462232167
33468247725,33465512250
33468247725,33498253612
33468247725,33417247908
33468247725,33406425488
33468247725,33446324944
33468247725,33468429764
33468247725,33440926465
33468247725,33413061222
33468247725,33473618261
33486810734,33438067979
33486810734,33493376987
33486810734,33447643712
33486810734,33425185227
33486810734,33462762073
33486810734,33430961352
33486810734,33406158794
33486810734,33474712174
33486810734,33469721422
33486810734,33461636647
33486810734,33488705010
33486810734,33476779657
33486810734,33442229805
33486810734,33480864320
33486810734,33460590434
33486810734,33460933428
33486810734,33471031442
33486810734,33403410322
33486810734,33435864511
33486810734,33449840708
33486810734,33423273937
33471274702,33479671962
33471274702,33483291030
33471274702,33435917633
33471274702,33477446086
33471274702,33413193273
33471274702,33407716721
33471274702,33408763569
33471274702,33405776319
33471274702,33483987206
33471274702,33447637138
33471274702,33454453683
33471274702,33481923506
33471274702,33469238127
33471274702,33441771409
33471274702,33411643595
33471274702,33456523856
33471274702,33423362630
33471274702,33447233952
33471274702,33461269116
33471274702,33487104649
33471274702,33451951010
33462633202,33404972241
33462633202,33473363899
33462633202,33411700451
33462633202,33490260733
33462633202,33427482533
33462633202,33423861151
33462633202,33428775149
33462633202,33426355684
33462633202,33432668221
33462633202,33430284618
33462633202,33497517509
33462633202,33488254892
33462633202,33455371630
33462633202,33406850673
33463941352,33406850673
33426467431,33406850673
33434311271,33406850673
33451439864,33406850673
33436322828,33406850673
33460590654,33406850673
33444690005,33406850673
33423680712,33406850673
33462633202,33473318625
33462633202,33490605758
33462633202,33422866288
33462633202,33467562344
33462633202,33437764950
33462633202,33459659549
33462633202,33493116024
33462633202,33420823863
33424671884,33469935733
33424671884,33408628375
33424671884,33437798329
33424671884,33466090601
33424671884,33456398980
33424671884,33483572941
33424671884,33438161717
33424671884,33494943750
33424671884,33477572217
33424671884,33416243041
33424671884,33433087793
33424671884,33492028603
33424671884,33439225100
33424671884,33443581433
33424671884,33491172717
33424671884,33457352280
33424671884,33473289031
33424671884,33484143768
33424671884,33434633261
33424671884,33457501985
33424671884,33416818794
33463941352,33437364553
33463941352,33476294109
33463941352,33411301472
33463941352,33471996359
33463941352,33447267606
33463941352,33448795718
33463941352,33444024458
33463941352,33430350798
33463941352,33417014338
33463941352,33417521996
33463941352,33460289751
33463941352,33432998321
33492901647,33432998321
33482999391,33432998321
33475971207,33432998321
33418271296,33432998321
33466750777,33432998321
33405668060,33432998321
33412419809,33432998321
33463941352,33471382910
33463941352,33462988433
33463941352,33468345457
33463941352,33488169064
33463941352,33425373733
33463941352,33406279884
33463941352,33411868846
33463941352,33407744950
33463941352,33445398406
33463941352,33406650167
33401825942,33412447243
33401825942,33448429729
33401825942,33402990850
33401825942,33412729798
33401825942,33468009367
33401825942,33488062904
33401825942,33450833144
33401825942,33442942076
33401825942,33491482417
33401825942,33442930319
33401825942,33474474325
33401825942,33419338290
33401825942,33421553156
33401825942,33479169309
33401825942,33445828627
33401825942,33413340983
33401825942,33400044639
33401825942,33428111650
33401825942,33420883095
33401825942,33420113329
33401825942,33420024190
33426467431,33463026816
33426467431,33480768913
33426467431,33467343396
33426467431,33440401087
33426467431,33434189812
33485560701,33434189812
33456048694,33434189812
33415145230,33434189812
33426467431,33483624937
33426467431,33473863825
33426467431,33424688506
33426467431,33408219849
33426467431,33457577012
33426467431,33466353030
33426467431,33450500285
33426467431,33432160188
33426467431,33453398219
33426467431,33421450744
33426467431,33439464393
33426467431,33429377729
33426467431,33469142033
33426467431,33408506473
33426467431,33401655211
33466473739,33401655211
33464481635,33401655211
33480018512,33401655211
33457116905,33401655211
33448254934,33401655211
33424962949,33401655211
33430682847,33401655211
33466452658,33401655211
33432998321,33401655211
33452570733,33401655211
33406733979,33401655211
33423116271,33401655211
33426881667,33401655211
33426467431,33423332924
33426467431,33424815914
33426467431,33465905532
33429336515,33432198135
33429336515,33470265722
33429336515,33437034115
33429336515,33466518300
33429336515,33486465372
33429336515,33450036762
33429336515,33465742504
33429336515,33457084302
33429336515,33492942095
33429336515,33406490822
33429336515,33477223574
33429336515,33432301744
33429336515,33483162658
33429336515,33490698351
33429336515,33480356370
33429336515,33411972842
33429336515,33409272267
33429336515,33492669177
33429336515,33474406772
33429336515,33426876751
33429336515,33489333775
33404123502,33448094404
33404123502,33450177245
33404123502,33461467167
33424322109,33461467167
33443503173,33461467167
33412951611,33461467167
33493359210,33461467167
33433514686,33461467167
33404123502,33442654382
33404123502,33431470038
33404123502,33423315249
33404123502,33492568590
33404123502,33472913886
33404123502,33439624249
33404123502,33471480950
33404123502,33402333408
33404123502,33433526336
33404123502,33406873311
33404123502,33489884575
33404123502,33469994909
33404123502,33467471305
33404123502,33434000038
33404123502,33438085708
33404123502,33453352479
33404123502,33438395455
33404123502,33466475953
33404123502,33414951661
33404123502,33482999391
33403443416,33482999391
33411336584,33482999391
33465560662,33482999391
33461791514,33482999391
33443454535,33482999391
33488374846,33468936337
33488374846,33440991127
33488374846,33411306870
33488374846,33446674241
33488374846,33451540470
33488374846,33420961748
33455577394,33420961748
33426696084,33420961748
33466015529,33420961748
33445376427,33420961748
33488374846,33460118790
33488374846,33439909311
33488374846,33429932561
33488374846,33425361034
33488374846,33466367532
33488374846,33477993565
33488374846,33420980925
33488374846,33470427218
33488374846,33490662960
33488374846,33466624348
33488374846,33436522996
33488374846,33472922339
33488374846,33494832543
33488374846,33464286580
33488374846,33493966433
33488374846,33417684119
33453833917,33495280367
33453833917,33480270615
33453833917,33427420744
33453833917,33451542797
33453833917,33449665833
33453833917,33408036692
33453833917,33424829919
33453833917,33426559357
33453833917,33433421864
33453833917,33472338931
33453833917,33491857680
33453833917,33483843538
33453833917,33453356635
33453833917,33426930669
33453833917,33489549600
33453833917,33451148115
33453833917,33438337427
33453833917,33495796580
33453833917,33427358933
33453833917,33434303165
33453833917,33437391088
33428341420,33462303288
33428341420,33494239721
33428341420,33454256113
33428341420,33443809874
33428341420,33487357431
33428341420,33467224308
33428341420,33409324482
33428341420,33432990864
33428341420,33434989547
33428341420,33400952400
33428341420,33485175734
33428341420,33492057724
33428341420,33416138118
33428341420,33498841706
33428341420,33411948464
33428341420,33473546421
33428341420,33423400764
33428341420,33461318173
33428341420,33439356334
33428341420,33435487200
33428341420,33480324761
33440334596,33451407583
33440334596,33488261739
33440334596,33470314250
33440334596,33420524194
33440334596,33464485882
33440334596,33453357599
33440334596,33427333429
33440334596,33483892275
33440334596,33439384440
33440334596,33432697403
33440334596,33497155838
33440334596,33415868193
33440334596,33491169724
33440334596,33459995503
33440334596,33412335980
33440334596,33452895993
33440334596,33435934124
33440334596,33467043667
33440334596,33403233763
33440334596,33473376384
33440334596,33442690438
33403072710,33493049352
33403072710,33459710017
33403072710,33490037743
33403072710,33443421233
33403072710,33400563112
33403072710,33438082710
33403072710,33424269433
33403072710,33471259029
33403072710,33448354638
33403072710,33463997319
33403072710,33459179250
33403072710,33492364494
33403072710,33436189499
33403072710,33422014652
33403072710,33403624317
33403072710,33425637184
33403072710,33422198700
33403072710,33495912159
33403072710,33461983520
33403072710,33422394602
33403072710,33456336535
33452445405,33407539631
33452445405,33442925364
33452445405,33413092166
33452445405,33434331365
33452445405,33414563982
33452445405,33435155039
33452445405,33410129087
33452445405,33431742701
33452445405,33456539186
33452445405,33481368882
33452445405,33409868889
33452445405,33448617394
33452445405,33492675865
33452445405,33433091798
33452445405,33452002344
33452445405,33490427402
33452445405,33411955838
33452445405,33430277686
33452445405,33433141462
33452445405,33457921292
33452445405,33444975838
33496720354,33457473769
33496720354,33497948233
33496720354,33482813932
33496720354,33472775399
33496720354,33433323660
33496720354,33442003180
33496720354,33426358048
33496720354,33456681542
33496720354,33414310612
33496720354,33446311677
33496720354,33490202691
33496720354,33433985660
33496720354,33497352910
33496720354,33411446802
33496720354,33482956975
33496720354,33424715055
33496720354,33490421201
33496720354,33400212477
33496720354,33461797660
33496720354,33483355458
33496720354,33410492375
33471197612,33422972361
33471197612,33488082949
33471197612,33404932333
33471197612,33489171308
33471197612,33418199976
33471197612,33459728972
33471197612,33440760505
33471197612,33422522696
33471197612,33402745238
33471197612,33488737551
33471197612,33437483246
33471197612,33451265587
33471197612,33408072966
33471197612,33410503436
33471197612,33432138469
33471197612,33407546540
33471197612,33490428638
33471197612,33402270366
33461467167,33402270366
33483804470,33402270366
33432998321,33402270366
33402961749,33402270366
33483164560,33402270366
33471140772,33402270366
33401872067,33402270366
33474226579,33402270366
33465750085,33402270366
33476279349,33402270366
33439766515,33402270366
33465555660,33402270366
33451150592,33402270366
33401817593,33402270366
33406739592,33402270366
33487053756,33402270366
33455552098,33402270366
33475544124,33402270366
33456815280,33402270366
33464122250,33402270366
33479563422,33402270366
33471197612,33420876343
33471197612,33484720856
33471197612,33402537555
33471197612,33422253085
33453229913,33499776540
33453229913,33406580956
33453229913,33474454281
33453229913,33474124607
33453229913,33422241286
33453229913,33432703591
33453229913,33490129913
33453229913,33473560293
33453229913,33470832532
33453229913,33494972615
33453229913,33409484105
33453229913,33455354889
33453229913,33481533053
33453229913,33472177370
33453229913,33495181491
33453229913,33472920298
33453229913,33402028297
33453229913,33400637570
33453229913,33497289339
33453229913,33487641297
33453229913,33460421486
33455330601,33436579370
33455330601,33486603063
33455330601,33464621088
33455330601,33400145427
33455330601,33471450144
33455330601,33475327968
33455330601,33485074397
33455330601,33418488536
33455330601,33430263357
33455330601,33440364193
33455330601,33483804470
33435616636,33483804470
33420823689,33483804470
33415564568,33483804470
33418271296,33483804470
33494697721,33483804470
33461467167,33483804470
33466750777,33483804470
33434746958,33483804470
33430682847,33483804470
33426355297,33483804470
33455330601,33419176690
33455330601,33415796056
33455330601,33446976409
33455330601,33459227201
33455330601,33400430318
33455330601,33481338171
33455330601,33494631992
33455330601,33402638495
33455330601,33469332841
33455330601,33453707799
33455330601,33481030433
33419698439,33407416337
33419698439,33439719720
33419698439,33474267631
33419698439,33437735177
33419698439,33405675473
33419698439,33454245520
33419698439,33408072002
33419698439,33465949610
33419698439,33403530017
33419698439,33491127515
33419698439,33413258035
33419698439,33420134088
33419698439,33441231389
33419698439,33449009185
33419698439,33494457334
33419698439,33404225674
33419698439,33437436417
33419698439,33402270762
33419698439,33422473955
33419698439,33408856254
33419698439,33418904883
33485560701,33418904883
33466473739,33418904883
33464481635,33418904883
33479002413,33418904883
33429091318,33418904883
33418271296,33418904883
33455577394,33418904883
33432998321,33418904883
33402961749,33418904883
33419698439,33489076628
33461222599,33450471138
33461222599,33438691912
33461222599,33481807482
33461222599,33472069295
33461222599,33477023997
33461222599,33431130947
33461222599,33447901831
33461222599,33491735690
33461222599,33401102048
33461222599,33481898005
33461222599,33415826539
33465560662,33415826539
33461791514,33415826539
33452886206,33415826539
33420823689,33415826539
33486270609,33415826539
33418271296,33415826539
33494697721,33415826539
33455577394,33415826539
33461222599,33407641191
33461222599,33424225904
33461222599,33467112449
33461222599,33461028395
33405997651,33461028395
33441396521,33461028395
33408381750,33461028395
33458891117,33461028395
33464481635,33461028395
33420823689,33461028395
33451463328,33461028395
33429091318,33461028395
33487957500,33461028395
33433799296,33461028395
33461467167,33461028395
33459816739,33461028395
33472845018,33461028395
33400339929,33461028395
33423116271,33461028395
33422427286,33461028395
33461222599,33464862185
33461222599,33438241520
33461222599,33491763471
33461222599,33481046699
33461222599,33407575915
33461222599,33468191401
33461222599,33433541604
33461222599,33447564114
33433157681,33412528982
33433157681,33480971774
33433157681,33429189643
33433157681,33442968356
33433157681,33446691439
33472967742,33446691439
33445008242,33446691439
33482999391,33446691439
33464481635,33446691439
33419386761,33446691439
33433157681,33468470350
33433157681,33444546668
33433157681,33480948963
33433157681,33483082281
33433157681,33485042626
33433157681,33483195746
33433157681,33407594680
33433157681,33455490117
33433157681,33469079130
33433157681,33443930737
33433157681,33443898670
33433157681,33413335048
33433157681,33413097535
33433157681,33459209118
33433157681,33410254089
33433157681,33455316867
33433157681,33485652444
33495596743,33483539960
33495596743,33480274184
33495596743,33482654905
33495596743,33428706542
33495596743,33420052767
33495596743,33433752525
33495596743,33442309600
33495596743,33487968701
33495596743,33401112023
33495596743,33421944101
33495596743,33457418985
33495596743,33484066767
33495596743,33493110061
33495596743,33495533350
33495596743,33407358649
33495596743,33450174240
33495596743,33449301147
33495596743,33448171458
33495596743,33427303370
33495596743,33494826439
33495596743,33423970345
33400876944,33434325911
33400876944,33407397036
33400876944,33408386123
33400876944,33454033315
33400876944,33498096419
33400876944,33473502650
33400876944,33490741242
33400876944,33471554872
33400876944,33496094444
33400876944,33451885094
33400876944,33470754827
33400876944,33442382365
33400876944,33432741769
33400876944,33479379327
33400876944,33405298141
33400876944,33488133559
33400876944,33463264547
33400876944,33479334654
33400876944,33496839312
33400876944,33460741185
33400876944,33448436291
33451118271,33435216633
33451118271,33499460374
33451118271,33426009467
33451118271,33400024328
33451118271,33467130681
33451118271,33426187319
33451118271,33465988934
33451118271,33434073023
33451118271,33433417003
33451118271,33417188166
33451118271,33412684639
33451118271,33442930828
33451118271,33443051761
33451118271,33439899553
33451118271,33410581656
33451118271,33430801611
33451118271,33438572016
33451118271,33405946174
33451118271,33450142493
33451118271,33408471434
33451118271,33404017621
33491721426,33418700518
33491721426,33448595715
33491721426,33499502913
33491721426,33495590245
33491721426,33451427945
33491721426,33459288624
33420823689,33459288624
33424897650,33459288624
33405815119,33459288624
33491721426,33409992059
33491721426,33429637581
33491721426,33469729583
33491721426,33400856288
33491721426,33464920833
33491721426,33437645468
33491721426,33433353845
33491721426,33473055020
33491721426,33492192391
33491721426,33484845232
33491721426,33423323535
33491721426,33473260793
33491721426,33463275554
33491721426,33401098891
33491721426,33421958506
33491721426,33410812604
33430215122,33484976133
33430215122,33498308371
33430215122,33467228686
33430215122,33422699873
33430215122,33408227031
33430215122,33404009343
33430215122,33438796585
33430215122,33453655825
33430215122,33432002765
33430215122,33427309774
33430215122,33408048270
33430215122,33495537146
33430215122,33447992941
33430215122,33461817412
33430215122,33450170905
33430215122,33443489725
33430215122,33404862866
33430215122,33406575291
33430215122,33465038673
33430215122,33461276742
33430215122,33407056700
33435616636,33404273439
33435616636,33474041645
33435616636,33483339293
33435616636,33469259668
33435616636,33428265851
33435616636,33498320190
33435616636,33443456270
33435616636,33423020946
33435616636,33489773109
33435616636,33487532563
33435616636,33432181858
33435616636,33494680072
33435616636,33402345601
33435616636,33476968013
33435616636,33499102868
33435616636,33468882005
33435616636,33400604493
33435616636,33406410173
33435616636,33480220996
33435616636,33428929302
33435616636,33430279084
33427997236,33442159618
33427997236,33482248667
33427997236,33422770398
33427997236,33410072687
33427997236,33417028310
33427997236,33405708719
33427997236,33496412664
33427997236,33401701733
33427997236,33402847270
33427997236,33445663376
33465532801,33445663376
33444939074,33445663376
33465750085,33445663376
33440301664,33445663376
33406850673,33445663376
33465555660,33445663376
33427997236,33479533559
33427997236,33452186209
33427997236,33408829679
33427997236,33491525171
33427997236,33486104615
33427997236,33436563465
33427997236,33435617665
33427997236,33407747427
33427997236,33402190736
33427997236,33424673664
33427997236,33457243398
33427997236,33492003402
33427997236,33473954190
33458891117,33473954190
33461791514,33473954190
33455729391,33473954190
33420823689,33473954190
33475971207,33473954190
33486270609,33473954190
33419386761,33473954190
33446691439,33473954190
33446461681,33473954190
33483221027,33473954190
33498621926,33473954190
33448321601,33473954190
33442585998,33473954190
33492970577,33473954190
33494666524,33473954190
33405019216,33473954190
33457689194,33473954190
33412799292,33467054686
33412799292,33401329451
33412799292,33464820081
33412799292,33400045119
33412799292,33448643893
33412799292,33492576188
33412799292,33435513043
33412799292,33429654172
33412799292,33428427413
33412799292,33463658390
33412799292,33495133616
33412799292,33423680712
33437364744,33423680712
33436322828,33423680712
33412799292,33407616321
33412799292,33471756513
33412799292,33439599197
33412799292,33431538217
33412799292,33474428046
33412799292,33439330940
33412799292,33460857545
33412799292,33482446547
33412799292,33455533575
33412799292,33405873692
33456602429,33462561593
33456602429,33406723289
33456602429,33411338368
33456602429,33473885598
33456602429,33417965691
33456602429,33405791719
33456602429,33425811026
33456602429,33447673249
33456602429,33468633239
33456602429,33487125749
33456602429,33469347052
33456602429,33467152544
33456602429,33479601562
33456602429,33420752230
33456602429,33491818142
33456602429,33444452906
33456602429,33455576483
33456602429,33476145369
33456602429,33477216347
33456602429,33426940072
33456602429,33426999246
33438746488,33465220635
33438746488,33438016198
33438746488,33433645547
33438746488,33485164933
33481640529,33485164933
33456490589,33485164933
33459975457,33485164933
33464341405,33485164933
33439674503,33485164933
33468838419,33485164933
33474847456,33485164933
33438746488,33446868928
33438746488,33474804819
33438746488,33440818659
33438746488,33441327169
33438746488,33424704606
33438746488,33488210958
33438746488,33477333328
33438746488,33419244499
33438746488,33471572968
33438746488,33408017619
33438746488,33437476421
33438746488,33493816594
33438746488,33433040326
33438746488,33445806889
33438746488,33473859728
33438746488,33450216118
33438746488,33488774529
33438746488,33413603118
33473590159,33483248804
33473590159,33465405147
33473590159,33403092668
33473590159,33451143937
33473590159,33448254934
33422394628,33448254934
33486270609,33448254934
33473616044,33448254934
33429091318,33448254934
33418271296,33448254934
33473590159,33464307518
33473590159,33428930145
33473590159,33421753732
33473590159,33487499572
33473590159,33469293354
33473590159,33417455133
33473590159,33410880467
33473590159,33471698879
33473590159,33490966951
33473590159,33494688998
33473590159,33469794551
33473590159,33469168591
33473590159,33457144748
33473590159,33490843263
33473590159,33409434791
33473590159,33483325348
33473590159,33476821692
33402136201,33429685279
33402136201,33418271296
33457207562,33418271296
33420521130,33418271296
33445008242,33418271296
33485560701,33418271296
33425195313,33418271296
33482999391,33418271296
33473616044,33418271296
33402136201,33451273337
33402136201,33473564690
33402136201,33408964576
33402136201,33414882941
33402136201,33426827354
33402136201,33479377165
33402136201,33480348698
33402136201,33448406116
33402136201,33435833253
33402136201,33496240447
33402136201,33448073484
33402136201,33465235346
33402136201,33479493753
33402136201,33433189407
33402136201,33447547467
33402136201,33420246603
33402136201,33418265850
33402136201,33413080206
33402136201,33400544050
33402136201,33432064616
33472967742,33470393440
33472967742,33490986633
33472967742,33495893124
33472967742,33474847456
33479002413,33474847456
33483221027,33474847456
33472860986,33474847456
33472967742,33428655246
33472967742,33431599555
33472967742,33473388580
33472967742,33443039213
33472967742,33459939993
33472967742,33466135501
33472967742,33423881444
33472967742,33417243585
33472967742,33472129944
33472967742,33480207117
33472967742,33488391158
33472967742,33464104102
33472967742,33484726145
33472967742,33470663030
33472967742,33464450351
33472967742,33439835428
33472967742,33456952389
33472967742,33459587414
33469606323,33456431438
33469606323,33402275201
33469606323,33456107633
33469606323,33491983546
33469606323,33452175299
33469606323,33421129010
33469606323,33456422885
33469606323,33419843570
33469606323,33409690386
33469606323,33454038920
33469606323,33411244630
33469606323,33406193944
33469606323,33452124652
33469606323,33455688585
33469606323,33476573607
33469606323,33415133505
33469606323,33438848851
33469606323,33463397722
33469606323,33458566712
33469606323,33468958933
33469606323,33477046315
33414456371,33497664084
33414456371,33487459853
33414456371,33483411481
33414456371,33439968613
33414456371,33475556028
33414456371,33464337735
33414456371,33440577392
33414456371,33431799140
33414456371,33479375095
33414456371,33470702316
33414456371,33493106006
33414456371,33484333334
33414456371,33461573791
33414456371,33424903081
33414456371,33456666399
33414456371,33495019544
33414456371,33438116773
33414456371,33470850779
33414456371,33476612026
33414456371,33453210629
33414456371,33411363850
33470083879,33477141766
33470083879,33450549876
33470083879,33452663427
33470083879,33401099643
33470083879,33451505160
33470083879,33426446804
33470083879,33455471619
33470083879,33467376965
33470083879,33485524886
33470083879,33498742775
33470083879,33433693295
33470083879,33404106452
33470083879,33479835280
33466473739,33479835280
33486270609,33479835280
33419386761,33479835280
33479002413,33479835280
33457116905,33479835280
33415826539,33479835280
33439437092,33479835280
33430682847,33479835280
33472845018,33479835280
33425958881,33479835280
33400339929,33479835280
33470083879,33441854620
33470083879,33461715749
33470083879,33473629347
33470083879,33422307717
33470083879,33487207240
33470083879,33498547214
33470083879,33401199896
33470083879,33455843937
33470083879,33409534624
33423139128,33432396104
33423139128,33418635963
33423139128,33418933596
33423139128,33494025155
33423139128,33458345650
33423139128,33467552030
33423139128,33493239546
33423139128,33491072407
33423139128,33417486718
33423139128,33489694983
33423139128,33408139593
33423139128,33403275236
33423139128,33435436945
33423139128,33422506286
33423139128,33460406735
33423139128,33437164011
33423139128,33403129846
33423139128,33463713895
33423139128,33421905520
33423139128,33400413328
33423139128,33411353872
33455233114,33445152317
33455233114,33459480807
33455233114,33435939730
33455233114,33423776868
33455233114,33440832108
33455233114,33460458918
33455233114,33411961347
33455233114,33425940401
33422394628,33425940401
33412270218,33425940401
33456048694,33425940401
33465924677,33425940401
33456929553,33425940401
33416042292,33425940401
33451463328,33425940401
33445644303,33425940401
33455233114,33417086275
33455233114,33446428422
33455233114,33410727496
33455233114,33450210326
33455233114,33421389696
33455233114,33419603329
33455233114,33407401941
33455233114,33486315143
33455233114,33465190065
33455233114,33404006614
33455233114,33409629584
33455233114,33481224655
33455233114,33448517764
33455233114,33479874487
33486162932,33442205472
33486162932,33489639917
33486162932,33402400180
33486162932,33496285458
33486162932,33427530082
33486162932,33493459382
33486162932,33450882019
33486162932,33468233420
33486162932,33406242883
33486162932,33468272705
33486162932,33472845018
33456929553,33472845018
33486270609,33472845018
33493359210,33472845018
33452944008,33472845018
33481640529,33472845018
33486162932,33459117582
33486162932,33484790482
33486162932,33461151056
33486162932,33406085849
33452886206,33406085849
33455729391,33406085849
33487957500,33406085849
33452944008,33406085849
33489661077,33406085849
33439437092,33406085849
33486162932,33401488436
33486162932,33421813587
33486162932,33444076232
33486162932,33494110264
33486162932,33434677702
33486162932,33438299917
33486162932,33466262337
33486162932,33410983111
33494645460,33453622977
33494645460,33403069748
33494645460,33480360215
33494645460,33427572133
33494645460,33415739580
33494645460,33456761771
33494645460,33406796025
33494645460,33410067096
33494645460,33410522433
33494645460,33419594733
33494645460,33423389515
33494645460,33433180032
33494645460,33446741982
33494645460,33496479107
33494645460,33442284586
33494645460,33487132337
33494645460,33428197240
33494645460,33425739823
33494645460,33435387565
33494645460,33484896299
33494645460,33416291637
33425043243,33427665551
33425043243,33461088770
33425043243,33416545896
33425043243,33443951442
33412270218,33443951442
33446691439,33443951442
33495359330,33443951442
33430682847,33443951442
33483221027,33443951442
33405668060,33443951442
33433852513,33443951442
33471140772,33443951442
33403432256,33443951442
33466015529,33443951442
33494043891,33443951442
33425043243,33428905455
33425043243,33477358350
33425043243,33408360840
33425043243,33430265851
33425043243,33413940533
33425043243,33465753297
33425043243,33425582389
33425043243,33484090139
33425043243,33463009635
33425043243,33499390190
33425043243,33472702693
33425043243,33457516069
33425043243,33497084452
33425043243,33473089687
33425043243,33403067676
33425043243,33434998968
33425043243,33444627054
33425043243,33477513446
33492284086,33482216165
33492284086,33411480200
33492284086,33440210242
33492284086,33475810141
33492284086,33423895147
33492284086,33493889486
33492284086,33451779744
33492284086,33465732724
33492284086,33433952334
33492284086,33465351038
33492284086,33404238451
33492284086,33425820996
33492284086,33438545644
33492284086,33448532895
33492284086,33440675636
33492284086,33434332525
33492284086,33459537344
33492284086,33493403173
33492284086,33452702837
33492284086,33452132544
33492284086,33419052534
33468033446,33417030288
33468033446,33442769812
33468033446,33469212066
33468033446,33429012095
33468033446,33423539528
33468033446,33402790316
33468033446,33468648762
33468033446,33429913824
33468033446,33433938520
33468033446,33420481917
33468033446,33448065982
33468033446,33499240846
33468033446,33494041312
33468033446,33490543387
33468033446,33409042600
33468033446,33421855089
33468033446,33460012956
33468033446,33472230709
33468033446,33485347908
33468033446,33455080664
33468033446,33467271502
33405997651,33496121656
33405997651,33424432206
33405997651,33416602711
33405997651,33466320903
33405997651,33458008026
33405997651,33428050084
33405997651,33408164804
33405997651,33480125654
33405997651,33422620321
33405997651,33425142832
33405997651,33407092614
33405997651,33408217636
